ID_code,price,carat,cut,color,clarity,depth,table,x,y,z
train_10934,4419,0.9,Very Good,D,SI1,59.5,57.0,6.19,6.34,3.73
train_10935,1026,0.38,Ideal,F,VS2,62.0,56.0,4.66,4.63,2.88
train_10936,11844,1.14,Ideal,F,VVS1,62.2,56.0,6.69,6.67,4.16
train_10937,10659,1.53,Ideal,H,SI1,61.1,57.0,7.45,7.44,4.55
train_10938,2030,0.55,Ideal,D,VS2,61.4,57.0,5.31,5.27,3.25
train_10939,878,0.3,Premium,G,VVS2,60.8,58.0,4.38,4.34,2.65
train_10940,18259,2.01,Ideal,G,SI2,61.7,57.0,8.13,8.1,5.01
train_10941,844,0.37,Premium,E,VVS2,60.9,59.0,4.61,4.65,2.82
train_10942,394,0.26,Ideal,G,SI1,62.2,54.0,4.11,4.12,2.56
train_10943,1662,0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22
train_10944,1129,0.43,Premium,F,VS1,62.2,61.0,4.83,4.75,2.98
train_10945,803,0.36,Ideal,F,VS1,61.5,55.0,4.57,4.61,2.82
train_10946,2441,0.7,Good,F,VS1,63.7,57.0,5.55,5.62,3.56
train_10947,10989,1.5,Ideal,H,SI1,62.0,55.0,7.29,7.34,4.54
train_10948,3234,0.7,Very Good,F,VVS2,58.7,63.0,5.82,5.79,3.41
train_10949,5864,1.01,Premium,G,VS2,61.5,56.0,6.47,6.41,3.96
train_10950,7098,1.5,Fair,H,SI2,59.3,58.0,7.31,7.37,4.35
train_10951,2963,0.91,Very Good,E,SI2,58.6,63.0,6.38,6.32,3.72
train_10952,18041,2.01,Very Good,I,VS1,62.9,59.0,7.94,8.03,5.02
train_10953,921,0.32,Ideal,E,VVS1,61.8,55.0,4.4,4.43,2.73
train_10954,491,0.35,Ideal,I,SI1,62.2,54.0,4.52,4.55,2.82
train_10955,7204,1.0,Premium,F,VVS2,61.9,61.0,6.45,6.32,3.95
train_10956,3662,0.9,Premium,E,SI2,62.2,60.0,6.15,6.19,3.84
train_10957,3003,0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39
train_10958,1154,0.38,Ideal,E,VVS1,61.5,56.0,4.67,4.7,2.88
train_10959,599,0.26,Ideal,E,VVS2,62.2,56.0,4.12,4.15,2.57
train_10960,2013,0.5,Very Good,F,VVS2,61.0,61.0,5.09,5.11,3.11
train_10961,1873,0.51,Premium,D,VS1,59.5,57.0,5.24,5.21,3.11
train_10962,2832,0.81,Premium,G,SI1,63.0,60.0,5.87,5.81,3.68
train_10963,3767,1.01,Premium,I,SI2,59.6,62.0,6.56,6.5,3.89
train_10964,18541,2.4,Ideal,H,SI2,62.0,55.0,8.6,8.57,5.32
train_10965,15379,2.01,Premium,I,VS2,62.1,59.0,7.98,8.06,4.98
train_10966,1332,0.53,Good,E,SI1,64.1,54.0,5.11,5.16,3.29
train_10967,1221,0.41,Ideal,E,VVS1,61.4,57.0,4.77,4.8,2.94
train_10968,6618,1.01,Premium,G,VS1,60.2,59.0,6.58,6.51,3.94
train_10969,2790,0.83,Ideal,F,SI2,62.3,55.0,6.02,6.05,3.76
train_10970,8596,1.2,Very Good,G,VS1,63.4,56.0,6.74,6.7,4.26
train_10971,765,0.34,Premium,G,VS2,60.2,58.0,4.55,4.52,2.73
train_10972,4560,0.9,Very Good,E,SI1,63.2,58.0,6.12,6.1,3.86
train_10973,2312,0.7,Good,D,SI2,59.3,64.0,5.8,5.76,3.43
train_10974,851,0.4,Very Good,D,VS2,59.6,58.0,4.8,4.83,2.87
train_10975,10798,1.86,Very Good,J,VS2,,55.0,7.81,7.9,4.91
train_10976,949,0.41,Good,D,VVS2,63.3,59.0,4.71,4.73,2.99
train_10977,807,0.4,Premium,H,VS1,62.6,58.0,4.68,4.71,2.94
train_10978,2368,0.71,Ideal,H,SI1,61.3,58.0,5.73,5.78,3.53
train_10979,5712,1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19
train_10980,3967,1.13,Very Good,E,SI2,59.4,62.0,6.78,6.83,4.04
train_10981,595,0.25,Ideal,F,VS1,61.8,56.0,4.07,4.09,2.52
train_10982,647,0.34,Ideal,H,SI1,61.5,55.0,4.53,4.55,2.79
train_10983,4326,1.03,Very Good,H,SI1,58.6,61.0,6.6,6.64,3.88
train_10984,667,0.4,Good,D,SI1,60.3,61.0,4.74,4.78,2.87
train_10985,3229,0.72,Very Good,F,VS1,62.2,57.0,5.7,5.74,3.56
train_10986,776,0.3,Premium,G,VS1,61.7,60.0,4.28,4.24,2.63
train_10987,8265,1.01,Premium,D,VS1,62.4,58.0,6.38,6.41,3.99
train_10988,608,0.3,Ideal,I,VS1,62.5,57.0,4.32,4.29,2.69
train_10989,1145,0.55,Very Good,E,SI2,59.6,57.0,5.34,5.39,3.2
train_10990,1569,0.51,Ideal,D,SI1,61.8,55.0,5.14,5.18,3.19
train_10991,2753,0.7,Premium,E,SI1,60.5,58.0,5.74,5.77,3.48
train_10992,827,0.35,Ideal,D,SI1,62.3,55.0,4.54,4.51,2.82
train_10993,675,0.3,Premium,E,SI1,61.3,60.0,4.31,4.27,2.63
train_10994,687,0.31,Ideal,G,VVS2,61.5,56.0,4.38,4.4,2.7
train_10995,9863,1.23,Ideal,G,VS1,62.0,57.0,6.83,6.87,4.25
train_10996,2999,0.7,Premium,G,VVS2,60.6,60.0,5.77,5.69,3.47
train_10997,2894,0.76,Ideal,F,SI1,61.4,56.0,5.88,5.92,3.62
train_10998,672,0.33,Very Good,G,VVS2,63.0,56.0,4.42,4.47,2.8
train_10999,637,0.3,Ideal,G,VS1,60.4,55.0,4.38,4.41,2.66
train_11000,1033,0.36,Ideal,D,VVS2,62.0,54.0,4.57,4.63,2.85
train_11001,2834,0.53,Ideal,F,VVS1,61.4,57.0,5.2,5.23,3.2
train_11002,4879,1.21,Premium,I,SI2,60.7,60.0,6.88,6.82,4.16
train_11003,7519,1.31,Ideal,H,SI1,60.8,56.0,7.12,7.08,4.32
train_11004,870,0.4,Ideal,I,VVS1,62.3,53.7,4.72,4.74,2.95
train_11005,6974,1.02,Very Good,D,VS2,62.7,58.0,6.35,6.44,4.01
train_11006,702,0.32,Ideal,E,VS2,,55.0,4.4,4.42,2.74
train_11007,2413,0.6,Ideal,G,VVS2,61.6,55.0,5.44,5.47,3.36
train_11008,4050,1.23,Good,D,I1,63.7,58.0,6.79,6.72,4.3
train_11009,633,0.25,Very Good,F,VVS1,61.8,55.0,4.06,4.09,2.52
train_11010,672,0.32,Premium,H,VS1,61.6,59.0,4.39,4.37,2.7
train_11011,1090,0.54,Premium,G,SI2,61.4,59.0,5.21,5.24,3.21
train_11012,4355,0.96,Ideal,G,SI1,62.6,57.0,6.28,6.24,3.92
train_11013,1012,0.4,Ideal,F,VVS2,62.2,55.0,4.75,4.77,2.96
train_11014,7416,1.21,Very Good,G,VS2,63.1,60.0,6.72,6.66,4.22
train_11015,873,0.3,Ideal,F,IF,60.0,59.0,4.37,4.39,2.63
train_11016,492,0.33,Very Good,G,SI1,61.6,57.0,4.42,4.45,2.73
train_11017,5276,1.21,Premium,I,SI1,61.8,59.0,6.85,6.81,4.22
train_11018,800,0.31,Ideal,E,VS1,61.7,53.0,4.36,4.39,2.7
train_11019,706,0.35,Ideal,F,VS2,61.5,57.0,4.52,4.56,2.79
train_11020,4455,1.04,Ideal,G,SI2,61.7,56.0,6.57,6.52,4.04
train_11021,1773,0.96,Fair,H,I1,68.9,59.0,6.09,5.96,4.15
train_11022,7148,1.33,Ideal,I,VS2,61.1,54.0,7.14,7.15,4.37
train_11023,5105,1.03,Ideal,D,SI2,61.8,54.0,6.52,6.46,4.01
train_11024,6798,1.5,Good,H,SI2,59.8,61.0,7.39,7.49,4.45
train_11025,1953,0.51,Premium,F,VVS2,62.3,58.0,5.08,5.1,3.17
train_11026,7441,1.51,Premium,J,SI1,63.0,58.0,7.32,7.28,4.6
train_11027,15466,1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6
train_11028,5783,1.24,Very Good,I,VS2,60.1,59.0,6.95,7.02,4.2
train_11029,568,0.3,Very Good,D,VS2,61.0,57.0,4.32,4.34,2.64
train_11030,4200,1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2
train_11031,1841,0.62,Premium,G,VS2,60.9,59.0,5.52,5.48,3.35
train_11032,1710,0.5,Ideal,H,VVS1,60.6,55.0,5.13,5.17,3.12
train_11033,1397,0.5,Fair,E,VS2,65.4,57.0,5.01,4.81,3.21
train_11034,575,0.25,Very Good,F,VVS2,59.0,58.0,4.1,4.14,2.43
train_11035,625,0.31,Premium,F,VS2,59.0,59.0,4.44,4.47,2.63
train_11036,5820,1.07,Ideal,H,VS2,62.0,57.0,6.55,6.58,4.07
train_11037,827,0.41,Ideal,G,VS2,62.4,55.0,4.73,4.76,2.96
train_11038,1909,0.68,Premium,D,SI1,59.8,59.0,5.72,5.66,3.4
train_11039,4089,0.92,Good,G,SI1,60.6,60.0,6.29,6.32,3.82
train_11040,591,0.32,Premium,H,SI1,62.3,60.0,4.4,4.36,2.73
train_11041,891,0.31,Ideal,G,IF,61.4,55.0,4.36,4.4,2.69
train_11042,7111,1.21,Ideal,I,VS1,61.7,53.0,6.89,6.92,4.26
train_11043,5619,1.01,Very Good,D,SI1,61.1,58.0,6.46,6.51,3.96
train_11044,12048,2.01,Premium,J,SI1,60.9,58.0,8.15,8.07,4.94
train_11045,486,0.27,Premium,H,VVS2,60.7,59.0,4.19,4.21,2.55
train_11046,2239,0.7,Ideal,E,SI2,61.2,55.0,5.76,5.68,3.5
train_11047,15829,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99
train_11048,924,0.4,Very Good,D,SI1,,61.0,4.71,4.67,2.96
train_11049,1114,0.33,Premium,H,IF,60.3,59.0,4.49,4.47,2.7
train_11050,1400,0.55,Good,F,SI1,64.3,57.9,5.16,5.21,3.33
train_11051,680,0.41,Very Good,F,SI1,63.6,57.0,4.72,4.75,3.01
train_11052,2275,0.48,Very Good,E,VVS1,60.6,56.0,5.13,5.06,3.09
train_11053,2346,0.34,Ideal,D,IF,59.8,57.0,4.59,4.57,2.74
train_11054,862,0.34,Premium,H,VVS1,61.2,58.0,4.51,4.48,2.75
train_11055,7953,1.04,Premium,G,VVS2,61.8,58.0,6.47,6.51,4.01
train_11056,11119,2.34,Very Good,H,I1,62.4,55.4,8.44,8.51,5.29
train_11057,1608,0.57,Premium,G,VS2,59.7,59.0,5.37,5.41,3.22
train_11058,568,0.3,Ideal,F,VS2,62.1,57.0,4.27,4.3,2.66
train_11059,1841,0.6,Very Good,D,SI1,60.0,56.0,5.46,5.51,3.29
train_11060,1662,0.54,Premium,F,VS2,61.8,58.0,5.22,5.29,3.25
train_11061,1727,0.53,Ideal,G,VS1,61.7,55.0,5.22,5.18,3.21
train_11062,8629,1.03,Ideal,E,VS1,61.9,57.0,6.46,6.44,4.0
train_11063,384,0.32,Ideal,J,SI1,61.8,54.9,4.39,4.42,2.72
train_11064,2603,0.7,Premium,H,VVS1,58.3,60.0,5.83,5.8,3.39
train_11065,908,0.41,Very Good,G,VS1,61.6,59.0,4.74,4.8,2.94
train_11066,1013,0.36,Ideal,E,VS2,61.2,56.0,4.62,4.6,2.82
train_11067,5758,1.07,Good,H,VS2,63.8,57.0,6.54,6.47,4.15
train_11068,491,0.3,Ideal,H,VS2,60.9,58.0,4.29,4.32,2.62
train_11069,8184,1.6,Premium,H,SI2,59.4,59.0,7.55,7.6,4.5
train_11070,942,0.31,Ideal,E,VS1,60.4,57.0,4.4,4.37,2.65
train_11071,5588,1.32,Premium,I,SI2,61.3,59.0,7.01,6.95,4.28
train_11072,642,0.31,Ideal,E,VS2,62.2,55.0,4.32,4.36,2.7
train_11073,7294,1.04,Ideal,G,VS1,61.7,57.0,6.47,6.53,4.01
train_11074,6104,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39
train_11075,7933,1.52,Good,G,SI2,63.1,58.0,7.21,7.3,4.58
train_11076,3601,0.72,Ideal,E,VS2,61.1,56.0,5.78,5.81,3.54
train_11077,4371,1.01,Premium,E,SI2,61.0,56.0,6.42,6.36,3.9
train_11078,4675,1.02,Ideal,E,SI1,61.1,56.0,6.51,6.45,3.96
train_11079,2753,0.61,Premium,F,VVS1,61.8,59.0,5.48,5.4,3.36
train_11080,4165,0.9,Very Good,E,SI1,59.8,58.0,6.21,6.26,3.73
train_11081,450,0.3,Ideal,H,SI1,61.6,54.0,4.33,4.37,2.68
train_11082,3043,0.81,Premium,F,SI1,61.9,59.0,5.97,5.95,3.69
train_11083,1937,0.7,Ideal,J,SI1,62.6,56.0,5.66,5.68,3.55
train_11084,633,0.25,Very Good,F,VVS1,62.2,56.0,4.02,4.03,2.5
train_11085,5413,1.0,Very Good,E,SI1,63.7,55.0,6.35,6.4,4.06
train_11086,540,0.32,Very Good,F,SI2,63.5,56.0,4.37,4.35,2.77
train_11087,3861,1.04,Premium,G,SI2,62.2,59.0,6.57,6.49,4.06
train_11088,2482,0.79,Very Good,G,SI2,62.4,56.0,5.87,5.92,3.68
train_11089,13068,2.02,Premium,I,VS2,,58.0,8.29,8.25,4.89
train_11090,885,0.34,Ideal,D,VVS2,61.2,56.0,4.5,4.52,2.76
train_11091,487,0.37,Ideal,J,VS1,62.4,55.0,4.59,4.64,2.88
train_11092,4936,1.0,Good,E,SI1,62.4,59.0,6.35,6.4,3.98
train_11093,2401,0.58,Premium,D,VS1,59.2,60.0,5.46,5.41,3.22
train_11094,1017,0.4,Premium,H,VVS1,61.8,58.0,4.69,4.72,2.91
train_11095,967,0.4,Very Good,D,VS1,64.2,57.0,4.67,4.7,3.01
train_11096,11156,2.01,Fair,E,SI2,65.5,56.0,7.84,7.79,5.12
train_11097,4620,1.1,Premium,I,SI1,62.0,59.0,6.59,6.54,4.07
train_11098,1080,0.51,Premium,I,SI1,62.7,59.0,5.09,5.06,3.18
train_11099,10639,1.35,Ideal,H,VVS1,61.9,57.0,7.06,7.09,4.38
train_11100,1294,0.44,Premium,G,VVS1,60.9,59.0,4.96,4.9,3.0
train_11101,789,0.36,Very Good,E,VS2,62.1,59.0,4.55,4.59,2.84
train_11102,2746,0.73,Premium,G,VS2,60.7,58.0,5.82,5.87,3.55
train_11103,4580,0.9,Very Good,E,VS2,62.9,57.0,6.16,6.18,3.88
train_11104,758,0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72
train_11105,10082,1.16,Ideal,G,IF,62.3,55.0,6.79,6.73,4.21
train_11106,1777,0.55,Very Good,F,VS2,62.1,55.4,5.25,5.27,3.26
train_11107,1063,0.35,Ideal,D,VS2,60.6,56.0,4.57,4.54,2.76
train_11108,540,0.3,Very Good,H,SI1,63.4,58.0,4.24,4.21,2.68
train_11109,4197,1.0,Ideal,F,SI2,61.8,57.0,6.36,6.45,3.96
train_11110,1304,0.54,Ideal,I,VS1,61.2,58.0,5.24,5.29,3.22
train_11111,571,0.31,Ideal,I,VVS1,62.1,56.0,4.35,4.38,2.71
train_11112,3521,0.9,Ideal,G,SI2,61.2,57.0,6.24,6.28,3.83
train_11113,9596,1.02,Very Good,G,VVS2,62.7,58.0,6.36,6.4,4.0
train_11114,2964,0.7,Fair,E,VS1,64.5,57.0,5.59,5.55,3.59
train_11115,10907,2.0,Very Good,J,SI2,60.9,54.0,8.12,8.17,4.96
train_11116,732,0.31,Ideal,I,VVS1,62.0,54.0,4.37,4.34,2.7
train_11117,2648,0.7,Premium,G,VS1,62.6,58.0,5.64,5.61,3.52
train_11118,4974,1.35,Premium,J,VS2,61.2,61.0,7.13,7.08,4.35
train_11119,6612,1.0,Ideal,G,VS2,62.1,57.0,6.42,6.37,3.97
train_11120,12407,2.01,Premium,J,SI2,62.8,58.0,8.09,8.0,5.05
train_11121,1015,0.32,Very Good,D,VVS1,61.6,54.0,4.4,4.43,2.72
train_11122,13631,1.59,Very Good,D,SI1,62.8,54.0,7.43,7.48,4.68
train_11123,3104,0.9,Fair,G,SI2,64.7,58.0,5.94,6.03,3.87
train_11124,14245,1.85,Ideal,I,VVS2,62.4,57.0,7.91,7.86,4.92
train_11125,2826,0.7,Good,E,VS1,57.2,59.0,5.94,5.88,3.38
train_11126,1145,0.4,Ideal,E,VVS2,61.6,56.0,4.74,4.77,2.93
train_11127,752,0.38,Very Good,I,VVS1,63.5,57.0,4.6,4.63,2.93
train_11128,6826,1.01,Ideal,G,VS2,60.6,57.0,6.47,6.53,3.94
train_11129,2822,0.72,Premium,E,VS2,60.3,59.0,5.84,5.8,3.51
train_11130,842,0.4,Ideal,I,VVS1,60.5,57.0,4.76,4.79,2.89
train_11131,3766,0.85,Ideal,G,SI1,62.1,56.0,6.05,6.1,3.77
train_11132,4078,1.01,Ideal,H,SI2,61.3,59.0,6.5,6.46,3.97
train_11133,11477,1.13,Ideal,D,VS1,61.2,57.0,6.7,6.72,4.1
train_11134,851,0.46,Ideal,J,VS1,62.6,53.9,4.92,4.95,3.09
train_11135,5020,1.01,Ideal,H,SI1,60.4,58.0,6.5,6.54,3.94
train_11136,4399,0.77,Very Good,F,VVS1,60.2,58.0,5.93,5.97,3.58
train_11137,15653,2.1,Ideal,I,SI2,61.9,56.0,8.22,8.2,5.08
train_11138,3624,0.92,Premium,H,SI1,62.4,58.0,6.19,6.22,3.87
train_11139,3790,1.01,Premium,J,VS1,63.0,55.0,6.39,6.34,4.01
train_11140,3880,0.73,Ideal,F,IF,61.2,55.0,5.86,5.8,3.57
train_11141,4755,1.11,Ideal,G,SI2,60.5,56.0,6.71,6.67,4.05
train_11142,6708,1.1,Very Good,F,VS2,,59.0,6.56,6.6,4.08
train_11143,1890,0.7,Premium,I,SI2,59.5,58.0,5.79,5.73,3.43
train_11144,1848,0.55,Premium,G,SI1,60.2,59.0,5.32,5.28,3.19
train_11145,1362,0.71,Fair,J,SI2,66.1,58.0,5.53,5.43,3.62
train_11146,17078,2.01,Ideal,F,SI2,62.2,56.0,8.05,8.08,5.02
train_11147,1637,0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26
train_11148,1397,0.4,Premium,E,VVS1,61.4,59.0,4.74,4.68,2.89
train_11149,764,0.3,Ideal,G,VVS1,62.1,57.0,4.27,4.29,2.66
train_11150,2441,0.72,Very Good,I,VS1,63.7,57.0,5.66,5.7,3.62
train_11151,4381,0.9,Good,D,SI1,63.5,57.0,6.11,6.15,3.89
train_11152,11176,1.52,Very Good,E,SI1,63.5,58.0,7.36,7.29,4.65
train_11153,1778,0.4,Ideal,E,VVS1,61.7,55.0,4.74,4.76,2.93
train_11154,2333,0.71,Very Good,F,SI1,61.9,56.0,5.67,5.7,3.52
train_11155,596,0.34,Ideal,E,SI1,60.7,56.0,4.51,4.55,2.75
train_11156,12717,1.56,Ideal,E,VS2,60.5,57.0,7.56,7.5,4.56
train_11157,4434,1.07,Ideal,H,SI2,59.2,57.0,6.7,6.64,3.95
train_11158,4844,1.0,Fair,E,SI1,57.4,61.0,6.53,6.63,3.78
train_11159,653,0.3,Very Good,E,VS1,60.2,57.0,4.37,4.3,2.61
train_11160,13427,1.68,Ideal,H,VS2,61.3,56.0,7.77,7.67,4.73
train_11161,4746,1.13,Premium,I,SI1,62.8,57.0,6.68,6.64,4.18
train_11162,1266,0.54,Ideal,I,VS2,60.1,58.0,5.28,5.34,3.19
train_11163,3993,0.91,Good,F,SI1,63.7,58.0,6.1,6.17,3.91
train_11164,571,0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72
train_11165,12648,1.32,Fair,F,VVS1,58.0,66.0,7.31,7.28,4.23
train_11166,918,0.32,Very Good,G,IF,62.1,53.0,4.4,4.45,2.75
train_11167,1915,0.56,Ideal,E,VS2,62.6,57.0,5.29,5.26,3.3
train_11168,3006,0.91,Very Good,G,SI2,62.8,59.0,6.09,6.14,3.84
train_11169,5436,1.07,Premium,F,SI1,62.5,59.0,6.57,6.52,4.09
train_11170,8109,1.19,Premium,G,VS1,62.6,58.0,6.78,6.71,4.22
train_11171,2841,0.73,Premium,F,VS2,59.9,59.0,5.87,5.77,3.5
train_11172,816,0.31,Premium,E,VVS2,,59.0,4.34,4.37,2.63
train_11173,613,0.37,Very Good,H,SI1,62.6,63.0,4.6,4.5,2.85
train_11174,6288,1.01,Good,F,VS2,62.1,58.0,6.28,6.35,3.92
train_11175,6930,1.05,Premium,E,VS2,,58.0,6.5,6.54,4.05
train_11176,8305,1.21,Premium,G,VS1,59.5,58.0,6.97,7.01,4.16
train_11177,4492,0.9,Ideal,I,VS1,60.9,60.0,6.2,6.24,3.79
train_11178,552,0.24,Very Good,F,VVS1,59.0,59.0,4.05,4.08,2.4
train_11179,876,0.41,Premium,D,SI2,62.4,60.0,4.77,4.71,2.96
train_11180,4441,1.03,Ideal,E,SI2,62.5,56.0,6.45,6.48,4.04
train_11181,2319,0.71,Ideal,I,SI1,62.3,53.0,5.69,5.82,3.56
train_11182,1580,0.56,Ideal,E,SI1,60.9,56.0,5.32,5.35,3.25
train_11183,3348,1.01,Premium,G,I1,59.4,61.0,6.51,6.45,3.85
train_11184,3810,0.9,Very Good,H,VS2,61.6,63.0,6.14,6.1,3.77
train_11185,2583,0.73,Ideal,H,VS2,62.0,54.0,5.79,5.83,3.6
train_11186,2633,0.71,Ideal,F,SI1,61.5,56.0,5.76,5.69,3.52
train_11187,655,0.32,Ideal,I,IF,61.6,56.0,4.4,4.43,2.72
train_11188,1751,0.57,Ideal,F,SI1,62.2,56.0,5.33,5.31,3.31
train_11189,2898,0.98,Good,H,SI2,57.9,56.0,6.51,6.47,3.76
train_11190,6927,1.73,Ideal,J,SI1,62.6,57.0,7.69,7.65,4.8
train_11191,1694,0.52,Premium,E,VS2,62.5,60.0,5.14,5.1,3.2
train_11192,876,0.41,Ideal,H,SI1,62.4,56.0,4.78,4.74,2.97
train_11193,6787,1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02
train_11194,2816,0.71,Good,D,VS1,63.4,55.0,5.61,5.69,3.58
train_11195,2021,0.52,Very Good,E,VS1,61.8,60.0,5.14,5.18,3.19
train_11196,706,0.35,Ideal,F,VS2,62.1,57.0,4.53,4.55,2.82
train_11197,5780,1.11,Very Good,H,SI1,61.9,58.0,6.63,6.65,4.11
train_11198,648,0.36,Premium,E,SI2,60.6,59.0,4.61,4.57,2.78
train_11199,928,0.36,Ideal,D,VS2,61.3,55.0,4.58,4.62,2.82
train_11200,4914,0.91,Very Good,E,SI1,62.3,59.0,6.18,6.21,3.86
train_11201,5292,1.0,Premium,F,SI1,,59.0,6.4,6.36,4.0
train_11202,945,0.4,Ideal,F,SI1,62.9,57.0,4.7,4.68,2.95
train_11203,1593,0.51,Ideal,F,SI1,61.1,55.0,5.22,5.16,3.17
train_11204,684,0.3,Very Good,G,VVS2,61.3,58.0,4.28,4.34,2.64
train_11205,10548,1.51,Premium,H,VS2,61.5,58.0,7.45,7.32,4.45
train_11206,9332,1.51,Very Good,H,VVS2,63.1,56.0,7.33,7.28,4.61
train_11207,7526,1.5,Premium,I,SI2,60.8,58.0,7.34,7.24,4.43
train_11208,1689,0.52,Very Good,G,VS1,61.1,58.0,5.16,5.19,3.16
train_11209,4068,0.9,Very Good,D,SI1,61.1,63.0,6.17,6.21,3.78
train_11210,687,0.4,Good,E,SI1,63.8,56.0,4.7,4.74,3.01
train_11211,720,0.32,Premium,G,VS2,62.3,58.0,4.41,4.36,2.73
train_11212,1180,0.57,Very Good,I,SI1,62.5,58.0,5.22,5.27,3.28
train_11213,9266,1.72,Premium,H,SI1,62.0,57.0,7.67,7.63,4.74
train_11214,579,0.33,Ideal,H,VS1,61.8,56.0,4.41,4.46,2.74
train_11215,1565,0.63,Ideal,J,SI1,61.8,56.0,5.47,5.52,3.39
train_11216,5510,1.2,Premium,I,SI1,61.1,58.0,6.88,6.8,4.18
train_11217,936,0.37,Ideal,G,VVS1,61.4,55.0,4.67,4.71,2.88
train_11218,945,0.3,Premium,F,VVS2,61.6,58.0,4.35,4.28,2.66
train_11219,4027,0.94,Premium,E,SI2,62.4,58.0,6.33,6.26,3.93
train_11220,658,0.3,Premium,F,VS1,60.5,60.0,4.29,4.31,2.6
train_11221,2874,0.7,Ideal,F,VS1,61.6,55.0,5.75,5.71,3.53
train_11222,516,0.32,Ideal,E,SI1,,54.0,4.42,4.45,2.73
train_11223,878,0.3,Premium,H,VVS1,62.2,58.0,4.29,4.26,2.66
train_11224,2414,0.7,Ideal,G,SI1,61.9,56.0,5.66,5.71,3.52
train_11225,1564,0.7,Fair,F,SI2,66.4,56.0,5.51,5.42,3.63
train_11226,1974,0.51,Ideal,G,VVS2,61.9,55.0,5.19,5.15,3.2
train_11227,1107,0.41,Premium,F,VS2,60.3,60.0,4.84,4.81,2.91
train_11228,662,0.4,Ideal,J,VVS2,62.5,53.0,4.74,4.79,2.98
train_11229,4419,1.07,Ideal,G,SI2,62.4,57.0,6.56,6.58,4.1
train_11230,840,0.31,Ideal,D,VVS2,61.6,54.0,4.37,4.4,2.7
train_11231,758,0.32,Ideal,D,VS2,62.5,56.0,4.38,4.45,2.76
train_11232,1915,0.6,Premium,E,VS2,62.7,58.0,5.37,5.34,3.36
train_11233,4525,1.01,Premium,G,SI2,61.9,60.0,6.37,6.33,3.93
train_11234,956,0.3,Ideal,G,IF,62.8,57.0,4.3,4.27,2.69
train_11235,5142,1.06,Very Good,F,SI1,,57.0,6.58,6.68,4.06
train_11236,653,0.3,Very Good,E,VS1,61.4,59.0,4.32,4.28,2.64
train_11237,686,0.34,Ideal,F,VS2,62.1,56.0,4.47,4.51,2.79
train_11238,1148,0.39,Ideal,F,VVS1,61.7,57.0,4.68,4.71,2.89
train_11239,840,0.31,Ideal,F,VVS1,62.4,54.0,4.33,4.35,2.71
train_11240,13600,2.04,Premium,J,VS2,61.4,59.0,8.14,8.04,4.97
train_11241,2240,0.71,Good,G,SI1,64.1,58.0,5.6,5.63,3.6
train_11242,5899,1.14,Good,E,SI1,60.9,64.0,6.78,6.68,4.09
train_11243,477,0.34,Premium,H,SI1,62.1,59.0,4.46,4.5,2.78
train_11244,15384,2.2,Ideal,J,VS2,61.6,57.0,8.34,8.39,5.15
train_11245,2016,0.5,Ideal,F,VVS2,59.9,58.0,5.14,5.17,3.09
train_11246,3580,0.71,Very Good,E,VVS2,61.5,61.0,5.7,5.75,3.52
train_11247,1695,0.53,Ideal,G,VS1,61.9,55.0,5.22,5.25,3.24
train_11248,1822,0.69,Ideal,H,SI1,62.1,57.0,5.65,5.62,3.5
train_11249,1716,0.51,Premium,D,VS2,60.9,58.0,5.18,5.14,3.14
train_11250,1986,0.55,Very Good,E,VS1,61.6,55.0,5.26,5.28,3.25
train_11251,11512,1.51,Very Good,I,VVS1,62.0,58.0,7.27,7.31,4.52
train_11252,1097,0.38,Ideal,E,VS1,62.1,57.0,4.65,4.62,2.88
train_11253,7211,1.5,Fair,H,SI1,65.9,56.0,7.11,7.04,4.66
train_11254,872,0.31,Ideal,E,VS2,61.5,55.0,4.41,4.37,2.7
train_11255,6468,1.1,Premium,D,SI1,60.7,55.0,6.74,6.71,4.08
train_11256,891,0.31,Ideal,G,IF,62.1,54.0,4.37,4.39,2.72
train_11257,884,0.42,Ideal,I,VVS1,62.0,55.0,4.8,4.88,3.0
train_11258,992,0.42,Ideal,E,SI1,62.6,57.0,4.84,4.81,3.02
train_11259,619,0.32,Very Good,D,SI1,60.1,60.0,4.38,4.4,2.64
train_11260,5820,1.23,Ideal,I,SI2,61.8,55.0,6.87,6.91,4.26
train_11261,945,0.3,Ideal,G,VVS1,61.4,56.0,4.34,4.32,2.66
train_11262,13587,1.83,Very Good,I,VS1,61.9,57.0,7.85,7.91,4.88
